pitcher,season,ground,fly,line,bip,GB_percent,FB_percent,LD_percent
smitb001,1992,38,19,12,71,0.5352112676056338,0.2676056338028169,0.16901408450704225
trlir001,1992,2,1,3,6,0.3333333333333333,0.16666666666666666,0.5
valds001,1992,54,29,15,102,0.5294117647058824,0.28431372549019607,0.14705882352941177
vitkj001,1992,9,5,6,21,0.42857142857142855,0.23809523809523808,0.2857142857142857
waket001,1992,134,126,70,340,0.3941176470588235,0.37058823529411766,0.20588235294117646
walkm002,1992,20,20,14,56,0.35714285714285715,0.35714285714285715,0.25
weatd001,1992,5,0,3,9,0.5555555555555556,0.0,0.3333333333333333
westd001,1992,39,36,21,96,0.40625,0.375,0.21875
westm001,1992,9,3,3,16,0.5625,0.1875,0.1875
whitm002,1992,40,35,18,93,0.43010752688172044,0.3763440860215054,0.1935483870967742
willm005,1992,42,40,21,106,0.39622641509433965,0.37735849056603776,0.19811320754716982
woodk001,1992,18,12,13,43,0.4186046511627907,0.27906976744186046,0.3023255813953488
younp001,1992,29,19,16,64,0.453125,0.296875,0.25
abboj001,1993,405,156,127,713,0.5680224403927069,0.2187938288920056,0.17812061711079943
abbop001,1993,29,21,9,61,0.47540983606557374,0.3442622950819672,0.14754098360655737
agosj001,1993,10,4,8,22,0.45454545454545453,0.18181818181818182,0.36363636363636365
aguir001,1993,92,80,30,207,0.4444444444444444,0.3864734299516908,0.14492753623188406
aldrs001,1993,16,13,12,43,0.37209302325581395,0.3023255813953488,0.27906976744186046
alexg001,1992,5,2,2,9,0.5555555555555556,0.2222222222222222,0.2222222222222222
alvaw001,1993,257,220,100,604,0.42549668874172186,0.36423841059602646,0.16556291390728478
andeb002,1993,8,22,8,38,0.21052631578947367,0.5789473684210527,0.21052631578947367
andel001,1993,86,62,32,184,0.4673913043478261,0.33695652173913043,0.17391304347826086
andem001,1993,6,7,1,20,0.3,0.35,0.05
appik001,1993,298,237,129,677,0.4401772525849335,0.3500738552437223,0.19054652880354506
aquil001,1993,152,110,66,353,0.43059490084985835,0.311614730878187,0.18696883852691218
armsj001,1993,299,216,103,647,0.46213292117465227,0.33384853168469864,0.15919629057187018
arocr001,1993,320,171,115,624,0.5128205128205128,0.27403846153846156,0.1842948717948718
ashba002,1993,232,93,86,421,0.5510688836104513,0.2209026128266033,0.2042755344418052
assep001,1993,85,45,29,164,0.5182926829268293,0.27439024390243905,0.17682926829268292
astap001,1993,283,185,80,568,0.4982394366197183,0.3257042253521127,0.14084507042253522
austj001,1993,34,43,27,105,0.3238095238095238,0.4095238095238095,0.2571428571428571
avers001,1993,339,222,166,749,0.45260347129506007,0.2963951935914553,0.22162883845126835
ayalb002,1993,157,79,57,318,0.4937106918238994,0.24842767295597484,0.1792452830188679
ayrab001,1993,28,54,22,105,0.26666666666666666,0.5142857142857142,0.20952380952380953
bailc001,1993,20,13,9,43,0.46511627906976744,0.3023255813953488,0.20930232558139536
ballj002,1993,103,44,29,198,0.5202020202020202,0.2222222222222222,0.14646464646464646
banks001,1993,76,72,37,189,0.4021164021164021,0.38095238095238093,0.19576719576719576
bankw001,1993,248,163,96,518,0.47876447876447875,0.31467181467181465,0.18532818532818532
barnb001,1993,113,130,62,325,0.3476923076923077,0.4,0.19076923076923077
batcr001,1993,15,8,7,37,0.40540540540540543,0.21621621621621623,0.1891891891891892
bautj001,1993,161,95,83,353,0.45609065155807366,0.26912181303116145,0.23512747875354106
beckr001,1993,66,79,41,199,0.3316582914572864,0.3969849246231156,0.20603015075376885
bedrs001,1993,45,65,28,145,0.3103448275862069,0.4482758620689655,0.19310344827586207
belct001,1993,251,256,129,662,0.37915407854984895,0.3867069486404834,0.19486404833836857
belis001,1993,90,80,34,207,0.43478260869565216,0.3864734299516908,0.1642512077294686
benea001,1993,260,282,120,682,0.3812316715542522,0.41348973607038125,0.17595307917888564
berej002,1993,169,137,75,392,0.43112244897959184,0.3494897959183674,0.1913265306122449
bergs001,1993,74,36,24,140,0.5285714285714286,0.2571428571428571,0.17142857142857143
bielm001,1993,113,81,47,246,0.45934959349593496,0.32926829268292684,0.1910569105691057
blacb001,1993,117,110,60,301,0.38870431893687707,0.3654485049833887,0.19933554817275748
blaiw001,1993,216,179,98,515,0.41941747572815535,0.34757281553398056,0.19029126213592232
boddm001,1993,93,60,40,200,0.465,0.3,0.2
boevj001,1993,132,122,60,329,0.4012158054711246,0.3708206686930091,0.182370820668693
bohab001,1993,143,85,82,315,0.45396825396825397,0.2698412698412698,0.26031746031746034
boltr001,1993,72,49,31,159,0.4528301886792453,0.3081761006289308,0.1949685534591195
boltt001,1993,158,96,75,339,0.46607669616519176,0.2831858407079646,0.22123893805309736
boner001,1993,304,234,171,721,0.42163661581137307,0.3245492371705964,0.23717059639389737
borbp001,1993,0,3,1,6,0.0,0.5,0.16666666666666666
bosic001,1993,243,125,99,480,0.50625,0.2604166666666667,0.20625
bosks001,1993,87,63,45,203,0.42857142857142855,0.3103448275862069,0.22167487684729065
bottk001,1993,229,178,100,546,0.4194139194139194,0.326007326007326,0.18315018315018314
bower001,1993,259,129,98,495,0.5232323232323233,0.2606060606060606,0.19797979797979798
branj001,1993,130,145,63,348,0.3735632183908046,0.4166666666666667,0.1810344827586207
brenw001,1993,21,12,9,43,0.4883720930232558,0.27906976744186046,0.20930232558139536
brewb001,1993,39,35,27,103,0.3786407766990291,0.33980582524271846,0.2621359223300971
brewr001,1993,2,0,2,4,0.5,0.0,0.5
brisj001,1993,31,23,16,70,0.44285714285714284,0.32857142857142857,0.22857142857142856
brocd001,1993,185,161,71,438,0.4223744292237443,0.3675799086757991,0.16210045662100456
bronj001,1993,77,25,15,118,0.652542372881356,0.211864406779661,0.1271186440677966
browk001,1993,410,158,173,755,0.543046357615894,0.20927152317880796,0.22913907284768212
browk003,1992,5,3,1,9,0.5555555555555556,0.3333333333333333,0.1111111111111111
brows002,1993,30,19,10,63,0.47619047619047616,0.30158730158730157,0.15873015873015872
browt001,1993,153,153,86,416,0.36778846153846156,0.36778846153846156,0.20673076923076922
brumg002,1993,100,87,48,240,0.4166666666666667,0.3625,0.2
bullj001,1993,28,13,14,55,0.509090909090909,0.23636363636363636,0.2545454545454545
burbd001,1993,95,105,54,266,0.35714285714285715,0.39473684210526316,0.20300751879699247
burge001,1993,8,4,3,15,0.5333333333333333,0.26666666666666666,0.2
burkj001,1993,340,236,131,733,0.4638472032742155,0.3219645293315143,0.17871759890859482
burnt001,1993,114,133,61,317,0.35962145110410093,0.4195583596214511,0.19242902208201892
bushc001,1993,8,6,2,17,0.47058823529411764,0.35294117647058826,0.11764705882352941
butcm001,1993,29,33,17,81,0.35802469135802467,0.4074074074074074,0.20987654320987653
cadag001,1993,81,43,30,160,0.50625,0.26875,0.1875
campk001,1993,20,18,17,55,0.36363636363636365,0.32727272727272727,0.3090909090909091
campm001,1992,4,3,3,10,0.4,0.3,0.3
candj001,1993,24,24,13,63,0.38095238095238093,0.38095238095238093,0.20634920634920634
candt001,1993,282,223,123,654,0.43119266055045874,0.3409785932721712,0.18807339449541285
cansj001,1993,0,3,2,5,0.0,0.6,0.4
carmd001,1992,6,1,2,9,0.6666666666666666,0.1111111111111111,0.2222222222222222
carpc001,1993,81,77,44,206,0.3932038834951456,0.3737864077669903,0.21359223300970873
caryc001,1993,34,16,18,71,0.4788732394366197,0.22535211267605634,0.2535211267605634
casil001,1993,81,75,34,194,0.4175257731958763,0.3865979381443299,0.17525773195876287
castf001,1993,186,150,99,462,0.4025974025974026,0.3246753246753247,0.21428571428571427
castt001,1993,84,52,32,175,0.48,0.29714285714285715,0.18285714285714286
chapd001,1992,1,3,2,6,0.16666666666666666,0.5,0.3333333333333333
charn001,1993,37,24,10,72,0.5138888888888888,0.3333333333333333,0.1388888888888889
chrim001,1993,15,14,8,38,0.39473684210526316,0.3684210526315789,0.21052631578947367
clarm002,1993,150,121,68,353,0.42492917847025496,0.34277620396600567,0.19263456090651557
clemr001,1993,264,154,125,553,0.47739602169981915,0.27848101265822783,0.22603978300180833
coned001,1993,275,297,140,725,0.3793103448275862,0.4096551724137931,0.19310344827586207
cooka001,1993,8,6,1,16,0.5,0.375,0.0625
cookd001,1993,58,70,39,172,0.3372093023255814,0.4069767441860465,0.22674418604651161
cookm001,1993,4,3,1,8,0.5,0.375,0.125
cooks001,1993,290,229,121,666,0.43543543543543545,0.34384384384384387,0.1816816816816817
cormr001,1993,227,139,81,495,0.4585858585858586,0.2808080808080808,0.16363636363636364
corsj001,1993,41,20,13,79,0.5189873417721519,0.25316455696202533,0.16455696202531644
cox-d001,1993,114,75,51,249,0.4578313253012048,0.30120481927710846,0.20481927710843373
crimc001,1993,22,15,8,48,0.4583333333333333,0.3125,0.16666666666666666
cummj001,1993,81,44,36,164,0.49390243902439024,0.2682926829268293,0.21951219512195122
daalo001,1993,65,25,16,110,0.5909090909090909,0.22727272727272727,0.14545454545454545
darlr001,1993,253,195,134,599,0.42237061769616024,0.32554257095158595,0.22370617696160267
darwd001,1993,233,288,168,706,0.330028328611898,0.40793201133144474,0.23796033994334279
davic001,1993,2,3,1,6,0.3333333333333333,0.5,0.16666666666666666
davim001,1993,95,59,38,202,0.47029702970297027,0.29207920792079206,0.18811881188118812
davis001,1993,148,88,46,295,0.5016949152542373,0.2983050847457627,0.15593220338983052
delej001,1993,65,79,25,174,0.3735632183908046,0.4540229885057471,0.14367816091954022
delur001,1993,35,44,33,118,0.2966101694915254,0.3728813559322034,0.2796610169491525
deshj001,1993,193,259,125,595,0.3243697478991597,0.43529411764705883,0.21008403361344538
desij001,1993,8,8,3,20,0.4,0.4,0.15
dewem001,1993,35,29,12,81,0.43209876543209874,0.35802469135802467,0.14814814814814814
dibbr001,1993,39,32,18,95,0.4105263157894737,0.3368421052631579,0.18947368421052632
dipif001,1993,28,18,13,59,0.4745762711864407,0.3050847457627119,0.22033898305084745
dipoj001,1993,107,34,26,175,0.6114285714285714,0.19428571428571428,0.14857142857142858
dixos001,1993,3,2,5,12,0.25,0.16666666666666666,0.4166666666666667
dohej001,1993,371,115,141,645,0.5751937984496124,0.17829457364341086,0.2186046511627907
dopsj001,1993,299,105,103,515,0.5805825242718446,0.20388349514563106,0.2
downk001,1993,170,132,87,397,0.4282115869017632,0.33249370277078083,0.21914357682619648
drabd001,1993,379,185,159,753,0.5033200531208499,0.2456839309428951,0.21115537848605578
drahb001,1993,7,5,6,18,0.3888888888888889,0.2777777777777778,0.3333333333333333
drapm001,1993,69,47,28,152,0.45394736842105265,0.3092105263157895,0.18421052631578946
dreys001,1993,61,40,34,135,0.45185185185185184,0.2962962962962963,0.2518518518518518
ecked001,1993,50,77,40,174,0.28735632183908044,0.4425287356321839,0.22988505747126436
edent001,1993,78,42,30,159,0.49056603773584906,0.2641509433962264,0.18867924528301888
eichm001,1993,145,50,38,242,0.5991735537190083,0.2066115702479339,0.15702479338842976
eilad001,1993,105,47,25,180,0.5833333333333334,0.2611111111111111,0.1388888888888889
eldrc001,1993,293,310,145,774,0.3785529715762274,0.4005167958656331,0.18733850129198967
erics001,1993,430,170,149,762,0.5643044619422573,0.2230971128608924,0.19553805774278216
ettlm001,1993,26,25,10,64,0.40625,0.390625,0.15625
farrj001,1993,120,107,64,302,0.3973509933774834,0.3543046357615894,0.2119205298013245
farrs001,1993,51,46,32,134,0.3805970149253731,0.34328358208955223,0.23880597014925373
fassj001,1993,243,91,64,415,0.5855421686746988,0.21927710843373494,0.15421686746987953
ferna001,1993,324,271,167,784,0.413265306122449,0.34566326530612246,0.21301020408163265
ferns001,1993,83,172,64,332,0.25,0.5180722891566265,0.1927710843373494
fettm001,1993,100,46,41,195,0.5128205128205128,0.2358974358974359,0.21025641025641026
finlc001,1993,339,252,155,768,0.44140625,0.328125,0.20182291666666666
flemd001,1993,248,199,116,574,0.43205574912891986,0.34668989547038326,0.20209059233449478
flenh001,1993,13,7,3,24,0.5416666666666666,0.2916666666666667,0.125
fosst001,1993,50,42,20,116,0.43103448275862066,0.3620689655172414,0.1724137931034483
fosts001,1993,32,30,18,82,0.3902439024390244,0.36585365853658536,0.21951219512195122
franj001,1993,63,19,24,117,0.5384615384615384,0.1623931623931624,0.20512820512820512
freds001,1993,40,29,21,96,0.4166666666666667,0.3020833333333333,0.21875
freem001,1993,30,17,19,66,0.45454545454545453,0.25757575757575757,0.2878787878787879
freys001,1993,64,62,29,160,0.4,0.3875,0.18125
froht001,1993,155,84,54,307,0.504885993485342,0.2736156351791531,0.1758957654723127
garcr001,1993,7,3,3,13,0.5384615384615384,0.23076923076923078,0.23076923076923078
gardm001,1993,97,111,58,275,0.3527272727272727,0.4036363636363636,0.2109090909090909
gardm002,1993,66,58,36,169,0.3905325443786982,0.3431952662721893,0.21301775147928995
gibsp001,1993,53,43,31,131,0.40458015267175573,0.3282442748091603,0.2366412213740458
glavt001,1993,354,266,153,807,0.43866171003717475,0.32961586121437425,0.1895910780669145
gohrg001,1993,23,22,22,68,0.3382352941176471,0.3235294117647059,0.3235294117647059
gomep001,1993,53,28,10,96,0.5520833333333334,0.2916666666666667,0.10416666666666667
goodd001,1993,299,163,148,631,0.47385103011093505,0.2583201267828843,0.23454833597464342
gordt001,1993,218,109,80,419,0.5202863961813843,0.26014319809069214,0.1909307875894988
gossr001,1993,63,44,27,140,0.45,0.3142857142857143,0.19285714285714287
gottj001,1993,105,72,37,222,0.47297297297297297,0.32432432432432434,0.16666666666666666
gozzm001,1993,23,15,6,45,0.5111111111111111,0.3333333333333333,0.13333333333333333
grahj001,1993,112,36,31,184,0.6086956521739131,0.1956521739130435,0.16847826086956522
granm001,1993,44,17,18,85,0.5176470588235295,0.2,0.21176470588235294
gratm001,1993,8,2,6,17,0.47058823529411764,0.11764705882352941,0.35294117647058826
greet001,1993,235,235,132,630,0.373015873015873,0.373015873015873,0.20952380952380953
grimj001,1993,69,36,26,143,0.4825174825174825,0.2517482517482518,0.18181818181818182
groob001,1993,56,41,33,136,0.4117647058823529,0.3014705882352941,0.2426470588235294
grosk001,1993,345,173,107,647,0.5332302936630603,0.26738794435857804,0.16537867078825347
grosk002,1993,13,19,8,43,0.3023255813953488,0.4418604651162791,0.18604651162790697
guare001,1993,111,147,66,330,0.33636363636363636,0.44545454545454544,0.2
gubim001,1993,184,72,78,347,0.5302593659942363,0.207492795389049,0.22478386167146974
guetl001,1993,87,34,30,154,0.564935064935065,0.22077922077922077,0.19480519480519481
gullb001,1993,180,215,139,554,0.3249097472924188,0.388086642599278,0.2509025270758123
guthm001,1993,27,22,11,61,0.4426229508196721,0.36065573770491804,0.18032786885245902
guzmj001,1993,255,146,132,554,0.4602888086642599,0.26353790613718414,0.23826714801444043
guzmj003,1993,291,224,167,708,0.4110169491525424,0.3163841807909605,0.23587570621468926
haasd001,1993,42,25,26,97,0.4329896907216495,0.25773195876288657,0.26804123711340205
habyj001,1993,88,45,40,174,0.5057471264367817,0.25862068965517243,0.22988505747126436
hammc001,1993,321,180,107,634,0.5063091482649842,0.28391167192429023,0.16876971608832808
hampm001,1993,27,16,21,67,0.40298507462686567,0.23880597014925373,0.31343283582089554
hanec001,1993,184,135,90,422,0.43601895734597157,0.31990521327014215,0.2132701421800948
hanse001,1993,328,185,121,653,0.5022970903522205,0.2833078101071976,0.18529862174578868
harkm001,1993,226,185,111,546,0.4139194139194139,0.33882783882783885,0.2032967032967033
harnp001,1993,241,241,97,606,0.3976897689768977,0.3976897689768977,0.16006600660066006
harrg001,1993,154,77,70,314,0.49044585987261147,0.24522292993630573,0.2229299363057325
harrg002,1993,315,228,154,743,0.423956931359354,0.30686406460296095,0.2072678331090175
harrg003,1993,103,43,33,188,0.5478723404255319,0.22872340425531915,0.17553191489361702
hartm002,1993,83,100,63,255,0.3254901960784314,0.39215686274509803,0.24705882352941178
harvb001,1993,77,64,27,176,0.4375,0.36363636363636365,0.1534090909090909
hathh001,1993,106,58,35,205,0.5170731707317073,0.28292682926829266,0.17073170731707318
heatn001,1993,47,26,19,93,0.5053763440860215,0.27956989247311825,0.20430107526881722
henkt001,1993,90,59,30,188,0.4787234042553192,0.31382978723404253,0.1595744680851064
hennm001,1993,103,64,47,220,0.4681818181818182,0.2909090909090909,0.21363636363636362
henrb001,1993,165,113,82,376,0.43882978723404253,0.300531914893617,0.21808510638297873
henrd001,1993,63,82,41,191,0.3298429319371728,0.4293193717277487,0.21465968586387435
henrd002,1993,82,56,43,187,0.4385026737967914,0.2994652406417112,0.22994652406417113
hentp001,1993,292,276,143,726,0.4022038567493113,0.38016528925619836,0.19696969696969696
hereg001,1993,118,28,31,186,0.6344086021505376,0.15053763440860216,0.16666666666666666
hernj002,1993,172,98,60,349,0.49283667621776506,0.2808022922636103,0.17191977077363896
hernr001,1993,110,60,56,231,0.47619047619047616,0.2597402597402597,0.24242424242424243
hernx001,1993,100,82,60,253,0.3952569169960474,0.3241106719367589,0.23715415019762845
herso001,1993,374,159,114,676,0.5532544378698225,0.23520710059171598,0.16863905325443787
heskj001,1993,89,46,39,179,0.4972067039106145,0.2569832402234637,0.21787709497206703
hibbg001,1993,349,156,125,649,0.5377503852080123,0.24036979969183359,0.1926040061633282
hickb001,1993,164,121,94,402,0.4079601990049751,0.3009950248756219,0.23383084577114427
higut001,1993,31,36,31,100,0.31,0.36,0.31
hille001,1993,279,131,84,527,0.5294117647058824,0.24857685009487665,0.15939278937381404
hillk001,1993,305,162,98,603,0.5058043117744611,0.26865671641791045,0.1625207296849088
hillm002,1993,41,32,15,88,0.4659090909090909,0.36363636363636365,0.17045454545454544
hills001,1993,82,73,34,214,0.38317757009345793,0.3411214953271028,0.1588785046728972
hitcs001,1993,33,36,18,90,0.36666666666666664,0.4,0.2
hofft001,1993,90,122,42,262,0.3435114503816794,0.46564885496183206,0.16030534351145037
